text,label
beh bobo mo sa part na to tangina ka,1
eh punyeta immuned na ako hindi na ako nanenerbyos sa deadline,0
haha uwi na bwiset,0
putangina nadali mo din pakshet,0
hindi pero mahal mo ko dali na puta pakipot ka ba,0
haha gago kasama ng teacher ko yung jowa niya,0
ang sakit ng ganito bwiset yung pupunta faves mo sa country mo tapos di ka pa makakapunta huhu,0
ano beh malapit na mag july wala paring comeback punyeta,0
hoy punyeta kayo mga gago,1
pucha tawang tawa pa din ako dito,0
punyeta naman ng converge ,1
wala na talaga gagi hindi na gumalaw eh nabroke talaga ako nung kiniss niya tapos walang response putangina hindi ko kinaya nagbreakdown nalang talaga,0
anong kasalanan ko pashnea ka tarantado,0
akala ko ba lalandi sa omegle bakit kaaway nahanap ko ano english ng mukha kang tanga,1
ulol tumahimik ka pakyu,1
bilhin niyo na yung album pleek natetempt na ako na buksan pakshet,0
putangina handang mag extend ng month bakasyon pakshet umamin na rin si gago,1
kio martinez mabango mabait loyal raw siya ano mahilig mag basa tarantado din minsan,1
putangina kasi bakit may hair dye dito,0
pucha bakit gabi yong delivery,0
gago di pwede yon gago ka talaga,1
dito ang bilis ng reply sa mga conversation hindi puta ka,1
tangina seen ang puta,0
nagiinit bibig ko kanina pucha ayoko talaga makakaharap yung babaeng iyon,0
kupal talaga nito puta,1
gago bakit sa kumot pwede naman sa chour,0
tangina wala ako nirereplayan kahit isa eh kahit sino diyan,0
pakyu ka ngayun,1
galit parin ako sa babaeng nagsabi na pick me girl daw ako kasi madaldal ako sa live chat pakyu sila,1
gusto kong baliin mga daliri ng mga ganong tao bwiset,0
hira gusto ko lang sabihin na ang laki mong kupal yun lang,1
tarantado sana hindi na ituloy yung pamamana sayo,1
wow happy followers anong silbi niyo if hindi naman kayo nakikipag interact sakin mga pakyu,1
ha ulol,1
pucha di pa din ayos ang aking space,0
punyeta may inkigayo tapos aalis daw kami sa sunday muna di nako sasama bahala kayo dyan,0
tangina sandali nag sisink in na ba sa akin lahat parang hindi pa puta,0
kupal amputek ayusin mo muna paguugali mo bago mo punahin pananamit gigil mo ko,1
gusto ko mag tarp puta kaso kapag nagrp ako aabutin nanaman ako ng umaga,0
oo pakyu tapos tag mo ako,1
oo nga mga kupal sila,1
haha ulol parehas tayo na binilhan porket umuwi na isa mong soljack,0
dami ko hahabilin na quest sa genshin pucha haha,0
ang aga magising ng mga tao dito pucha,0
ulol kayo na uli,0
gago nanginginig ako,0
ang bobo mo jan josh,1
gago wag ito naman di mabiro,0
wala kang dulot tanga mo,1
puta teka lang naguguluhan ang aking brain,0
tangina nag invest ka nga for yourself tapos uutangin lang kupal ba you,1
tangina may bobo na naman akong kaibigan na nakipagbalikan sa tarantado niyang ex,0
ang tanga mo dun sa part na yun,1
ikaw ay tarantado kasi ih taena konsensya ko pa pag namatay yon,0
kasi hindi ako relevant pucha,0
nirecord pa ako sa tiktok puta,0
ang bobo ko talaga mag type,0
haha gago totoo naman matabang pandak bakit ka nasaktan ikaw ba yun oh ganon ba itsura mo bobo sa panahon ngayon hindi kana pwede maging mabait lalo ka aabusuhin pag mabait kapa papunta ka palang pabalik na ako kaya wag mo ako tinuturuan ng gagawin ko toxic sila mas toxic ako,1
gago bumaliktad haha sue tarantado ka,0
prinovoke niyo ako eh tarantado kayo,1
di ako makapili pucha naman,0
sino ka ba para titigan habang naglelesson pakialam namin sa mukha mo masyadong sadboy pucha nakakasira ng araw,1
sabi na kupal yung gumasgas,1
ano na maj magaral ka na kupal ka,1
putangina naeexcite ako hindi ako makatulog,0
di ako yan puta anong typing yan di ko mabasa,1
ulol naiihi ako bababa nanaman ako magisa,1
pakyu grabe na toh,1
hoy punyeta ka haha,0
ang cutie ni lele pucha,0
seoul bakit feeling ko ulol na agad yung sakin,0
pucha ang panget ng update ng twitter,1
tangina ni tyson nawalan ng bracket pinilit sumuka baka daw sakaling nalunok niya haha,0
bwiset ka ken haha wyat release today,0
pakialamera ka puta,1
pakyu ka rivo pinapaiyak mo ko,1
bakit ba kasi nag eenglish puta haha,0
mamamatay na ata ako pucha,0
oo nga no tarantado ka ano yan,0
mga kupal na kasi dispatcher eh,1
hakdog tanga,0
puta ikaw dinodogshow sa mga rides,0
pakshet na subject naman ito,1
tanginamo iirapan kita bukas pakyu ka,1
bwiset na trmd toh maga mata ko sa kakaiyak,0
last arc na yung susunod pakshet excited na ako,0
hindi naman ah bwiset,0
haha pakyu talaga sei kahit kailan,0
tarantado ka haha nakakakilabot naman,0
akala ba ng mga kupal na ito pag leni voter may kotse tangina ng mga matapobreng ito eh,1
pakshet talaga nitong covid,1
mismo lang puta nakaka ulol pero ok lang atleast mahaba habang content haha,0
hindi daw kasi bagay sakin na ros stan ako masyado daw akong tarantado,0
ay bwiset haha,0
kaya pala parang may something sa inyo haha sige lang ill try to wait parin kasi tanga naman ako,0
gago ni chong gi,1
sad girl ang puta mukha kang tanga beh,1
ulol sa bad karma ka pagpapalain asa ka,1
bakit kuyang troll ikaw lang ba ang tanga sa pinklawan eh hindi ba lahat kayo tanga na fake news pa pinalalaganap niyo,1
luh gago di po ako okay di pa ako bumibili circus,0
halos lahat naman kayo mga kupal tingin ko sa inyo,1
pakshet ka sm ayaw ko nang gumastos bakit mo pa minention yang unreleased pcs,1
uzui ulol ka katagal mo tapusin haha,0
ah putangina nangangamoy na patay na daga,0
pucha di umabot assignment ko,0
kupal di karma yon magnanakaw ka lang haha,1
punyeta kasi tigilan niyo na kaka leak eh parang mga gago kayo eh,1
tangina full name nasa sayout niya haha,0
tigilan mo mga bula ngayon kupal ka nagluluksa ang tao,1
haha nag eenglish pa putangina kala mo matalino bobo ka nga daw sabe ni ano.,1
isang malaking pakyu sa mga tao na kumukha ng loob mo tapos alam nilang nakadepende ka na sa kanila tapos biglang wala nang paramdam hayup wag nga kayong papasok sa buhay namin tapos paglalaruan amp,1
yung jowa mo wala ng ibang ginawa kundi mag aya kumain putangina ang taba kona,0
nay mas tarantado pa yan sa akin,1
tangina nadamay pa,0
bakit ba kasi ako nag math club eh bobo naman ako don,0
puta mahirap ba buksan yung gc ng klase para icheck yung announcements dalawang araw lang binigay saking oras para gawin yung list dapat ba lagi ako mag sorry sa prof dahil mga batugan kayo,1
puta pambili nga ng bts album wala pa tapos nayeon solo album pa,0
ulol na ulol na ako kay jennie kim,0
patulogin niyo ko punyeta kayong tatlo,1
nakaka bobo ang learning management system ng lyceum puro confirmation lalong nakakakaba ehh,0
haha tangina mo paepal ka kasi tanggalin mo yan aabutin tayo ng isang linggo na ganito sige,1
rold pupunta nanaman sa school ayaw ko na pakshet,0
bwiset tangina pinaghinalaan pa talaga tayo,0
ma ulol ka kaka silip sa buhay ko wala akong pake sayo naging ex din naman ako pero di ako naging kasing desperada mo sabagay di kita masisi nakaka inggit nga naman hayss,1
rendon labador tayo nalang mag on pucha mayabang ka wala ka naman alam sa basketball bobo ka lagyan natin ng pusta,1
concert nga diba ano gusto mo sampu lang kayo manood ulol,1
bwiset na kagwapuhan yan,0
yung gitna kasi para sayo kaso pakyu ka,1
lakas niyo mang kupal haha,0
bwiset umulan pa,0
as if papatulan kita pakyu ka,1
ulol na ulol na ako kay sadie sink kaso masyado akong duwag para panoorin stranger things,0
mga teh first time ko magalit ng sobra sa au character ah tangina mo kasi trace haha,0
pakshet ang perfect ng mayon tapos kulay black lang dahil madilim pa,0
parang mga tanga,1
ang sakit ng dila ko punyeta,0
gago miko tarantado ka,1
kakasama talaga ng loob mga kupal na callers,1
tanginang ge na yan nakakaulol j,0
nakuha mo pa magjoke puta ka,1
gusto ko taco hays puta ang layo naman kasi,0
gago ka wala tangina nito di pa ako ready ma cancel pakyu ka kakabalik ko lang,1
bukas na pala yung cb gago di pa ako ready sandali,0
ito na talaga bwiset na twitter at tiktok,1
hanggang sa huli pakshet talaga si reid,1
pakshet di pala okay hanggang klase ko,0
tangina pogi mo,0
napakagago at sahol pakshet ka sir,1
mabubuwag ata ang coll break ko pucha,0
baka kaya di lumalabas kasi andiyan kayo pakalat kalat tanga tarantado,1
masalo mo sana lahat ng karma punyeta ka,1
kasi tanga sila,1
ang ganda naman punyeta sandali nakukuha ako,0
tarantado yang journalist na yan eh,1
haha pakyu gago,0
tangina ang saklap ayaw ko na maghanap ka na ng ibang magawa gago ka,1
tuwang tuwang mga kapon ng dilawan parang tumama ng lotto ang bababaw talaga ng mga utak idinidikit ang havard kay leni ano pakialam namin eh di doon nalang sya doon tanggap siya dito sa pinas hindi ayaw namin sa bobo,1
narealize ko kung sobrang tanga pala ako matagal na ako nasagasaan,0
nakapin sakin dms namin ni rae kahit kupal siya,1
tanga meron mahina lang,1
putangina niyo talaga pakyu kayo hindi niyo sinabi toh sa akin tingnan nyo mga baby ko ang kyut kyut,1
pucha kabado bente sobra na,0
susan punyeta ka ha umayos ka,1
puta libog ka nanaman,0
tarantado ka pala eh,1
pakshet ang pangit ng update,0
komberj panira so much ng gawain bukas na ulit i guess pakshet kayo,1
putangina ng olivia na yan pakshet ka tangina mo pakyu kumukulo dugo ko,1
tapos ang mabastos magulang sana man haha napaka putangina ng ugali mo,1
ang ganda ni annie kahit titan siya puta,0
tangina mo teh magaaudition ako eh,1
tarantado nakita ko nsd ko sa main account ko huhu,0
narealize ko na ill stick na lang sa smg haha hirap mo igrind gago nattrigger anger issues ko sa shotgun,1
bobo kang kupal ka,1
puro lang naman pabigat at pala asa kala mo naman masahan mag iinarte pa at mag attitude tangina kala mo kung sino makaasta bayad ka muna sa dorm bago ka mag inarte tangina ka kala mo kung sino ka edi umalis ka at maghanap ng sarili mo ulol ka ba,1
panget na ng twitter puta,0
gago ka naman bagay na bagay kung kanta mo ay gaga,1
happy birthday trisha mae yawa di kita ma tag blinock mo kasi ako ako sa fb pakyu ka yawa kaibigan mo si jems,0
puta inisihan mo nanaman ako haha,0
kupal talaga,0
relate tangina wala flight ko tapos alas dose palang dapat nakaalis na,0
haha bwiset anong wala halatang di mo tinignan haha,0
natutukso ako puta haha,0
nakabisado ko na ito kakaloop namin noon pakshet,0
pucha tol nag seselos ako,0
kada salita mo hampas ka sakin putangina mo deserve mo ba maayos na salita tangina ka kaya namumura kasi kupal kang tangina ka,1
gago wrong send beh haha,0
kupal ka din ah,1
matagal nang ten pesos ang sinisingil ng mga kupal na driver na yan,1
chariz nagreply na mga pakyu,1
ay pota siya na naman nalala ko haha pakyu beh di ko mawala sa isip ko,0
haha ayan kupal,0
putangina hindi ako makahinga,0
gago hindi pa ako nahulog pakyu haha,0
oi alan ko kung saan ka nakatira pakyu ang layo sa masinag nun sakalin kita diyan eh,1
pucha naliligo sa errors program ko,0
sayang lang kagwapuhan mo seth kung itatali ka sa babaeng to sobrang landi niyan malandi na nga si andrea mas malandi pa pala yang francine na yan daming lalaki punyeta hindi ko mabilang,0
umalis ako para sa pamper day bilis ko nadrain puta ayoko na talaga sa mga tao haha,0
pano ba mawalan ng emotions pakshet talaga,0
ang angas pakshet naman dancer suson is always my fave huhu,0
kupal naman niyan,1
umiinit ulo ko bwiset,0
haha bwiset naman,0
intindihin mo yung sinabi ko para mabawasan pagka tanga mo kung meron man dito ang leftist mag isip ikaw yun dahil sa pinipilit mong government ownership at anti fdi mo komunista ka mag isip,1
nakikisabay lang ako ng iyak the whole duration ng vlog dahil nilason yung dalawang dog ni jelai ang bobo talaga ng mga nanlalason,1
di ko alam gagawin ko gago,0
bakit ko napanaginipan kupal na yan,0
pucha wag naman sana makulit yung nurse,0
nawawala talaga dignidad ko everytime na may quiz activity kami sa stats putangina lahat ginagawa ko makakopya lang hays,0
kaya naman pala malakas ang loob managasa ikaw palang tarantado ka ang emmisary,0
hawakan ang buhay mga yawa mga matay dapat sarado at patay ka na pakyu ka,1
putangina nila tangina nila gago pakyu gago mga iyan puta baka kayo pa patayin ko nako pakyu tangina niyo,1
pati ako tawang tawa pucha haha,0
sakto na yan ha pakyu haha,0
walang nakakaangat sa batas maliban na lang kapag mayaman ka ano lol deserve mabulok ng anak mong tarantado sa kulungan,1
kurutin ko talaga poki nitong naglandi landi sa akin na buyer pakshet ka tangina mo beh,1
gago ka katie napaka tarantado mo,1
tangina ang bobo mo hani,1
omygod pucha ang gwapo taehyung,0
pucha palagi nalang ako nag ddrunk call nakakabwiset,0
tarantado siya mga million,1
tawang tawa ako pakyu,0
pakyu sana ighost ka na ng kausap mo mamaya,1
kung nasasaktan ba ako sa mga pinaplano mo ng hindi pala ako kasama sa gusto mong mangyare aba puta ano ba itong relasyon natin,1
eh kasi naman nagchat daw siya sa mga group chat gamit phone ni kuya haha tarantado super nice rin aguy lets interact more po uwu haha i love you so much have a nice day,1
kupal pangit ng ugali mo kasing pangit mo,1
hala putangina haha,0
scammer ka talagang bwiset ka,1
haha punyeta magkita na sa lahat wag lang don,0
yung overdrive puta naman,1
aze ang gusto ko lang sabihin patumbahin mo na nanay mo pwede din ako nalang magpatumba punyeta siya ,1
nagsama sama ang mga tarantado,0
parang tanga nga,1
nung grade eight yung phone ko muntik makuha sakin buti na lang namaintain ko top ko noon puta,0
gago di ko nga alam san yan parehas na lang tayong maligaw haha,0
tayong dalawa kupal haha,0
tangina mo totoo nga kasi pakyu may kamukha ka sese eh,1
tangina gago para sa reaction ako oh,0
shout out sayo crush na crush kita walang halong plastik ito haha ang ganda niya talaga okay tama na mukha akong tanga,0
tarantado talaga mga kaibigan ko haha,0
ano bobo,1
puta pati ako nangisay,0
tangina paalam sa inyo,1
wala pa kong chika raynao emz haha ganda mo din mamsh pakyu,0
puta parang nangangapa kami nito sa dilim haha,0
naiinsecure ako parang tanga,0
baka magkatotoo tangina mo,1
parang tanga ka batuhin kita ng bato sa mukha,1
pinagsama pa ang nagpapa ulol sa akin bias ult x wrecker,0
ganon ka tarantado mga tao ngayon wala nang safe lahat nag sset na ng precautions,1
bagal ng data bwiset,0
aba punyeta sinisimulan mo nanaman ako ate ghorl,1
puta pati oras ng kapanganakan haha,0
awit wala na talaga yung playlist ko sa spotify pakyu,1
nag enjoy ako mga punyeta kayo haha,0
tanga moments nanaman kasama si bakla haha,0
bobo puta malamang makikita mo sya sa kahit saan kasi nasa iisang lugar lang naman iyang mga yan may practice sila for comeback,1
siguro nga naging gaga siya pero yun ay dahil sa gago ka,1
tarantado ka kasi pati ako nadadamay,1
tangina parang nawalan ako ng hininga yung puso ko tanga sasabog na ata,0
kilala ko to bwiset ka haha hindi ako manyakol and bastos,0
gago ang haba nung thread,0
kingina sinira yung araw ko kupal,0
ulol mo sagad,1
makapag sabi naman ito ng bobo kala mo graduate na ng college,1
at tsaka palakasin ang ibc di ba hindi niyo nga nilagyan ng budget yung network tanga tanga niyo paano sige nga ginagawa niyong tanga yung na nauto niyo pwe mga incompetent kayo,1
bobo ng mga nasa fb ko ngayon,1
nakakaulol sarap tumahol,0
putangina niyo patugtugin ang kampana,1
three hours pa rin pucha nag alabang na nga e,0
pipilayan pa ako ng kupal sa tuhod pa talaga ,1
tama ka na beh mukha kang tanga,1
putangina ang po pogi,0
pakshet pumasok ako loob ng kwarto nagpatugtog sa spotify at umiyak,0
di ako sinama e putangina di nagsabi na aalis tarantado talaga,1
yudipota di pa ako tapos sa english pero dami ko na iyak dahil kay zeus pakyu ka deserve mo lahat ng pain,1
gagi ang kupal ko talaga,0
ano ba han jisung haha bakit sobrang pogi mo stop uwu ulol na ulol na naman ako sayo,0
hindi ko kailangan mag patanga tanga porket nawala ka,0
pucha nalimutan ko pa ang pic,0
mga tanga ba kayong lahat,1
thats what u actually hate maybe yung mga kupal na pari not filipino weddings in general nakaattend na ako ng ilan sakto lang naman pero may naalala rin akong paring parang ganiyan haha,0
parang gago mga lc stans talaga ang titigas ng ulo hindi marunong umintindi mga tarantado,1
tangina mo pakyu ka ulol,1
mahal ko pa rin aso ko kahit ganun yung ginawa niya sa akin pero puta naman sobrang sakit ng kagat mo beh talagang hindi ako makakalakad ng ilang linggo kasi mapupunit yung sugat,0
putangina mo picha mamatay ka na kasama buong angkan mo,1
ang tatapang magpprivate din naman mga punyeta,1
bwiset ka pag nagkajowa talaga ko ulit tignan mo,1
so chinicheer ko de lasalle university ngayon haha punyeta ipanalo niyo na yan para sa ateneo nalang ako kakabahan mamaya,0
bwiset ka jhino,1
haha pakshet ka,0
wow nireregla pa pala ako welcome back po sakit ng puson ko bwiset,0
ulol ayaw niyo nga magreply,1
puta kapogi yonjen tumatae ako bigla bigla ka maglalive,0
lol wala talaga pag asa supporters ni bebeem habang buhay ng tanga puro kasi fake news sana inimbistigahan mo rin ang billion dollars na tinangay ng lodi mo sa hawaii nung na exile sila,1
tanga umusad ka din kasi,1
gusto ko ng takoyaki bwiset haha,0
putangina nito haha,0
true ka diyan kunwari support daw siya sa onince pero mararamdaman mo talaga sa kaniya na pinaplastic lang nya si vince at inggit siya sa relasyon nung dalawa ayaw niya maging masaya si toni napakaselfish niyang tao kung hindi nalang sinasabi sa social media niya paano mawala yung mga basher niya kupal ka talaga,1
